Minutenmittelwerte Messe M1 WRE1
Datum Uhrzeit;DC-Leistung;Wirkleistung;Scheinleistung;Blindleistung;Maximale Kühlkörpertemperatur;Maximale Drosselablufttemperatur;Tagesenergie;Monatsenergie;Jahresenergie;Gesamtenergie;Einstrahlung global;Einstrahlung M1;Einstrahlung M2;Einstrahlung M3;Temperatur global;Temperatur M1;Temperatur M2;Temperatur M3;Temperatur M4;Temperatur M5;Temperatur M6;Temperatur Umgebung;WR1 R-Iso;WR1 R-Iso Nacht;WR1 R-Iso Nacht DC1;WR1 R-Iso Nacht DC2;WR1 R-Iso Nacht DC3;WR1 R-Iso Nacht DC4;WR1 DC-Strom;WR1 DC-Strom String1;WR1  DC-Strom String2;WR1 DC-Strom String3;WR1 DC-Strom String4;WR1 DC-Strom in % String1;WR1 DC-Strom in % String2;WR1 DC-Strom in % String3;WR1 DC-Strom in % String4;WR1 DC-Spannung;WR1 DC-Spannung Feld;WR1 DC-Leistung;WR1 DC-Leistung String1;WR1  DC-Leistung String2;WR1 DC-Leistung String3;WR1 DC-Leistung String4;WR1 AC-Strom L1;WR1 AC-Strom L2;WR1 AC-Strom L3;WR1 AC-Spannung L1;WR1 AC-Spannung L2;WR1 AC-Spannung L3;WR1 AC-Wirkleistung;WR1 AC-Scheinleistung;WR1 AC-Blindleistung;WR1 Frequenz;WR1 Kühlkörpertemperatur;WR1 Drosselablufttemperatur;WR1 Tagesenergie;WR1 Monatsenergie;WR1 Jahresenergie;WR1 Gesamtenergie;WR1 Wirkungsgrad in % String1;WR1 Wirkungsgrad in % String2;WR1 Wirkungsgrad in % String3;WR1 Wirkungsgrad in % String4;WR2 R-Iso;WR2 R-Iso Nacht;WR2 R-Iso Nacht DC1;WR2 R-Iso Nacht DC2;WR2 R-Iso Nacht DC3;WR2 R-Iso Nacht DC4;WR2 DC-Strom;WR2 DC-Strom String1;WR2  DC-Strom String2;WR2 DC-Strom String3;WR2 DC-Strom String4;WR2 DC-Strom in % String1;WR2 DC-Strom in % String2;WR2 DC-Strom in % String3;WR2 DC-Strom in % String4;WR2 DC-Spannung;WR2 DC-Spannung Feld;WR2 DC-Leistung;WR2 DC-Leistung String1;WR2  DC-Leistung String2;WR2 DC-Leistung String3;WR2 DC-Leistung String4;WR2 AC-Strom L1;WR2 AC-Strom L2;WR2 AC-Strom L3;WR2 AC-Spannung L1;WR2 AC-Spannung L2;WR2 AC-Spannung L3;WR2 AC-Wirkleistung;WR2 AC-Scheinleistung;WR2 AC-Blindleistung;WR2 Frequenz;WR2 Kühlkörpertemperatur;WR2 Drosselablufttemperatur;WR2 Tagesenergie;WR2 Monatsenergie;WR2 Jahresenergie;WR2 Gesamtenergie;WR2 Wirkungsgrad in % String1;WR2 Wirkungsgrad in % String2;WR2 Wirkungsgrad in % String3;WR2 Wirkungsgrad in % String4;WR3 R-Iso;WR3 R-Iso Nacht;WR3 R-Iso Nacht DC1;WR3 R-Iso Nacht DC2;WR3 R-Iso Nacht DC3;WR3 R-Iso Nacht DC4;WR3 DC-Strom;WR3 DC-Strom String1;WR3  DC-Strom String2;WR3 DC-Strom String3;WR3 DC-Strom String4;WR3 DC-Strom in % String1;WR3 DC-Strom in % String2;WR3 DC-Strom in % String3;WR3 DC-Strom in % String4;WR3 DC-Spannung;WR3 DC-Spannung Feld;WR3 DC-Leistung;WR3 DC-Leistung String1;WR3  DC-Leistung String2;WR3 DC-Leistung String3;WR3 DC-Leistung String4;WR3 AC-Strom L1;WR3 AC-Strom L2;WR3 AC-Strom L3;WR3 AC-Spannung L1;WR3 AC-Spannung L2;WR3 AC-Spannung L3;WR3 AC-Wirkleistung;WR3 AC-Scheinleistung;WR3 AC-Blindleistung;WR3 Frequenz;WR3 Kühlkörpertemperatur;WR3 Drosselablufttemperatur;WR3 Tagesenergie;WR3 Monatsenergie;WR3 Jahresenergie;WR3 Gesamtenergie;WR3 Wirkungsgrad in % String1;WR3 Wirkungsgrad in % String2;WR3 Wirkungsgrad in % String3;WR3 Wirkungsgrad in % String4
15.08.2014 14:59:00;879,87;837,47;841,54;-68,31;32,00;40,00;2502,83;51822,00;772399,00;7943076,00;796,84;873,51;865,78;833,26;44,40;34,09;32,99;29,58;34,00;29,65;36,06;18,01;127,00;0,00;0,00;0,00;0,00;0,00;684,35;190,75;161,25;172,73;181,92;100,90;79,96;101,53;82,48;406,82;403,77;278,26;79,72;67,41;72,18;76,08;404,68;398,72;411,66;217,77;219,52;218,98;266,19;264,97;-21,85;49,97;30,00;36,00;932,16;16061,00;242159,00;2550337,00;18,08;15,38;15,93;15,39;127,00;0,00;0,00;0,00;0,00;0,00;804,25;194,32;166,15;24,88;166,11;102,79;82,39;13,14;82,37;414,03;403,77;332,85;77,27;66,04;9,87;66,01;473,64;474,16;484,64;219,07;221,00;220,73;312,03;315,46;-25,46;49,97;31,00;37,42;719,62;18917,00;290264,00;2840456,00;16,97;11,61;2,20;12,98;127,00;0,00;0,00;0,00;0,00;0,00;670,56;193,19;174,17;187,64;183,00;102,20;86,37;99,26;90,75;401,60;403,77;269,15;76,80;69,26;74,62;72,76;400,69;390,75;401,73;219,07;219,68;218,98;259,41;261,11;-21,19;49,97;32,00;40,00;850,83;16844,00;239976,00;2552283,00;17,39;15,34;17,52;16,47
15.08.2014 15:00:00;974,59;927,34;930,56;-79,49;32,23;40,00;2517,41;51822,00;772399,00;7943076,00;1033,76;1156,15;1146,86;1103,38;44,40;35,83;34,63;31,39;36,28;31,95;38,27;18,33;127,00;0,00;0,00;0,00;0,00;0,00;789,23;195,04;211,06;179,12;236,72;103,18;104,66;105,27;107,32;396,82;394,50;313,03;80,75;87,38;74,15;98,01;453,09;448,40;461,12;218,00;220,02;219,22;299,19;297,85;-25,37;49,97;30,00;36,00;936,79;16061,00;242159,00;2550337,00;11,09;11,26;10,19;12,63;127,00;0,00;0,00;0,00;0,00;0,00;892,88;201,41;219,66;26,92;219,66;106,54;108,94;14,21;108,94;404,03;394,50;360,67;79,10;86,27;10,55;86,27;511,88;514,63;519,27;219,85;221,68;220,93;337,62;341,37;-30,83;49,97;31,00;37,45;725,03;18917,00;290264,00;2840456,00;10,87;11,10;1,41;11,12;127,00;0,00;0,00;0,00;0,00;0,00;767,68;197,99;205,39;199,63;189,01;104,73;101,85;105,60;93,73;391,58;394,50;300,66;77,71;80,64;78,38;74,17;446,58;434,34;447,28;219,83;220,00;219,23;289,66;291,34;-23,68;49,98;32,82;40,00;855,37;16844,00;239976,00;2552283,00;10,68;10,39;10,78;9,55
15.08.2014 15:01:00;959,79;913,22;917,68;-73,05;32,40;40,10;2532,90;51822,00;772399,00;7943076,00;997,95;1119,04;1110,62;1070,01;44,40;37,98;36,78;33,64;39,10;34,91;41,31;19,01;127,68;0,00;0,00;0,00;0,00;0,00;786,03;189,86;204,02;175,08;229,24;100,43;101,18;102,91;103,94;392,02;389,35;308,09;78,19;84,03;72,10;94,43;448,35;441,89;453,81;217,58;219,70;218,98;294,73;293,38;-22,93;49,97;30,00;36,00;941,74;16061,00;242159,00;2550337,00;11,10;11,18;10,23;12,56;127,68;0,00;0,00;0,00;0,00;0,00;892,46;197,28;213,04;25,37;213,98;104,36;105,65;13,40;106,13;398,70;389,35;355,79;76,96;83,11;9,87;83,48;508,00;506,84;515,39;219,68;221,12;220,80;333,19;336,88;-27,64;49,97;31,70;37,90;730,70;18917,00;290264,00;2840456,00;10,91;11,05;1,36;11,10;127,68;0,00;0,00;0,00;0,00;0,00;765,88;198,44;211,66;205,96;215,83;104,95;104,97;108,96;107,03;386,37;389,35;295,92;77,37;82,56;80,35;84,19;442,10;429,30;441,92;219,18;219,85;219,02;285,68;287,41;-21,94;49,97;33,00;40,10;860,23;16844,00;239976,00;2552283,00;10,97;10,98;11,40;11,20
15.08.2014 15:02:00;914,61;870,96;875,59;-73,42;32,43;40,75;2547,78;51822,00;772399,00;7943076,00;950,07;1071,81;1063,65;1024,59;44,40;39,73;38,54;35,43;41,26;37,08;43,60;19,89;128,00;0,00;0,00;0,00;0,00;0,00;751,49;181,37;195,12;167,61;219,19;95,93;96,76;98,52;99,38;389,70;387,07;292,75;74,53;80,18;68,88;90,08;426,94;420,05;431,60;217,77;219,83;219,05;280,25;279,51;-24,38;49,98;30,02;36,00;946,50;16061,00;242159,00;2550337,00;11,03;11,14;10,20;12,51;128,00;0,00;0,00;0,00;0,00;0,00;857,95;188,95;203,82;30,37;204,97;99,94;101,07;16,04;101,65;396,53;387,07;340,08;73,47;79,26;11,78;79,70;485,57;483,42;495,00;219,77;221,00;220,98;319,30;322,66;-27,43;49,98;32,00;38,00;736,18;18917,00;290264,00;2840456,00;10,88;11,01;1,72;11,07;128,00;0,00;0,00;0,00;0,00;0,00;731,49;190,40;203,28;197,80;207,83;100,72;100,81;104,63;103,05;384,38;387,07;281,02;74,01;79,05;76,92;80,82;420,47;407,60;420,74;219,48;219,82;219,00;271,54;273,42;-23,09;49,98;33,00;40,75;864,89;16844,00;239976,00;2552283,00;10,97;10,97;11,39;11,22
15.08.2014 15:03:00;874,13;832,62;837,08;-65,82;33,00;41,00;2561,98;51822,00;772399,00;7943076,00;900,42;1026,84;1018,01;977,54;44,40;40,92;39,48;36,40;42,26;38,06;44,76;19,85;128,00;0,00;0,00;0,00;0,00;0,00;718,71;175,51;188,43;161,38;210,50;92,84;93,44;94,85;95,44;389,55;387,09;280,01;72,12;77,43;66,31;86,51;408,43;401,54;413,26;217,58;219,48;219,00;267,81;266,90;-21,52;49,97;30,62;36,02;951,03;16061,00;242159,00;2550337,00;11,17;11,25;10,26;12,56;128,00;0,00;0,00;0,00;0,00;0,00;824,25;180,92;194,66;26,43;194,86;95,70;96,53;13,95;96,63;396,38;387,09;326,74;70,34;75,69;10,26;75,76;466,63;464,10;475,83;219,32;221,00;220,73;306,18;309,75;-24,71;49,96;32,00;38,00;741,42;18917,00;290264,00;2840456,00;10,89;10,99;1,53;11,00;128,00;0,00;0,00;0,00;0,00;0,00;698,23;181,10;192,70;188,30;197,52;95,80;95,56;99,61;97,95;384,25;387,09;268,20;70,38;74,92;73,22;76,80;400,93;388,49;401,27;219,15;219,58;218,98;259,04;260,43;-19,91;49,97;33,00;41,00;869,31;16844,00;239976,00;2552283,00;10,90;10,88;11,34;11,16
15.08.2014 15:04:00;842,84;802,41;807,43;-68,35;33,00;41,00;2575,66;51822,00;772399,00;7943076,00;878,99;1009,66;998,91;954,80;44,40;41,79;40,49;37,22;43,09;38,87;45,59;19,79;127,60;0,00;0,00;0,00;0,00;0,00;691,67;162,96;178,79;155,98;202,37;86,20;88,67;91,68;91,75;389,28;386,44;269,22;66,93;73,45;64,06;83,13;392,18;386,72;399,21;217,30;219,47;219,00;257,94;257,46;-21,52;49,97;31,00;36,48;955,40;16061,00;242159,00;2550337,00;10,57;10,88;10,12;12,32;127,60;0,00;0,00;0,00;0,00;0,00;797,82;177,66;190,67;27,89;189,61;93,98;94,56;14,73;94,03;395,93;386,44;315,84;69,02;74,09;10,82;73,67;451,31;449,16;461,34;219,45;220,87;220,65;296,24;299,53;-25,23;49,97;32,00;38,02;746,48;18917,00;290264,00;2840456,00;10,90;10,97;1,68;10,91;127,60;0,00;0,00;0,00;0,00;0,00;670,93;175,57;186,34;181,51;189,96;92,87;92,40;96,02;94,20;384,07;386,44;257,65;68,20;72,41;70,53;73,81;384,93;373,61;386,60;219,12;219,57;218,97;248,75;250,45;-21,34;49,97;33,00;41,00;873,57;16844,00;239976,00;2552283,00;10,78;10,73;11,15;10,93
15.08.2014 15:05:00;827,69;788,63;791,84;-68,43;32,40;41,02;2588,75;51822,00;772399,00;7943076,00;857,36;977,14;965,57;917,89;44,40;42,37;41,02;37,77;43,33;39,04;45,68;19,72;127,00;0,00;0,00;0,00;0,00;0,00;671,75;167,42;184,61;148,88;202,76;88,56;91,55;87,50;91,92;393,67;390,59;264,24;69,04;76,16;61,39;83,63;383,23;379,46;390,31;217,52;219,48;219,15;252,52;251,83;-21,81;49,97;31,00;36,88;959,56;16061,00;242159,00;2550337,00;11,49;11,99;10,17;13,10;127,00;0,00;0,00;0,00;0,00;0,00;777,87;164,78;183,83;25,35;182,57;87,16;91,16;13,39;90,53;400,40;390,59;311,36;64,37;71,82;9,89;71,33;444,37;444,30;454,63;219,38;220,98;220,65;292,13;295,61;-25,32;49,97;32,00;38,67;751,37;18917,00;290264,00;2840456,00;10,67;11,12;1,63;11,24;127,00;0,00;0,00;0,00;0,00;0,00;648,28;167,54;178,59;173,93;182,82;88,63;88,56;92,00;90,67;388,42;390,59;251,68;65,44;69,80;67,97;71,44;375,87;364,70;377,77;219,10;219,45;219,00;242,83;244,40;-21,52;49,97;33,00;41,02;877,61;16844,00;239976,00;2552283,00;11,00;10,99;11,43;11,24
15.08.2014 15:06:00;798,25;760,32;765,70;-65,10;33,00;41,07;2602,08;51822,00;772399,00;7943076,00;889,34;969,62;965,09;939,26;44,40;43,09;41,68;38,39;43,91;39,44;46,28;19,56;127,00;0,00;0,00;0,00;0,00;0,00;658,92;132,04;154,59;135,43;180,58;69,84;76,65;79,60;81,87;386,53;383,47;254,52;54,01;63,28;55,40;73,89;370,42;365,87;378,39;217,20;219,33;219,00;243,62;243,03;-21,73;49,98;31,00;36,97;963,81;16061,00;242159,00;2550337,00;9,16;10,18;9,07;11,64;127,00;0,00;0,00;0,00;0,00;0,00;765,15;169,17;183,23;31,89;193,29;89,49;90,86;16,85;95,85;393,32;383,47;300,72;65,49;70,93;12,33;74,83;430,06;429,38;440,82;219,15;220,93;220,62;282,19;285,32;-24,00;49,98;32,00;38,60;756,32;18917,00;290264,00;2840456,00;10,53;10,74;2,09;11,98;127,00;0,00;0,00;0,00;0,00;0,00;639,70;179,09;188,30;183,56;190,46;94,73;93,38;97,09;94,45;381,32;383,47;243,72;69,31;72,89;71,06;73,74;364,89;352,92;367,97;219,03;219,22;218,95;235,55;237,35;-19,68;49,98;33,00;41,07;881,74;16844,00;239976,00;2552283,00;11,83;11,67;12,13;11,80
15.08.2014 15:07:00;761,10;725,14;728,77;-58,45;33,02;41,50;2614,12;51822,00;772399,00;7943076,00;807,92;920,83;905,41;856,20;44,40;43,03;41,67;38,21;43,97;39,12;46,19;20,04;127,00;0,00;0,00;0,00;0,00;0,00;620,33;143,46;153,77;144,72;199,89;75,88;76,25;85,06;90,64;390,52;387,32;242,15;59,02;63,26;59,51;82,18;351,80;346,35;360,64;217,10;219,08;219,00;231,74;230,97;-19,64;49,98;31,00;37,00;967,63;16061,00;242159,00;2550337,00;11,19;11,04;10,80;14,31;127,00;0,00;0,00;0,00;0,00;0,00;726,64;158,95;170,96;35,01;165,18;84,08;84,78;18,50;81,91;397,02;387,32;288,50;61,86;66,53;13,61;64,26;411,98;409,85;423,40;219,00;220,97;220,62;270,96;273,62;-22,10;49,98;32,00;38,97;760,84;18917,00;290264,00;2840456,00;10,78;10,95;2,50;11,34;127,00;0,00;0,00;0,00;0,00;0,00;599,15;152,54;170,44;161,31;182,03;80,68;84,53;85,32;90,27;385,15;387,32;230,70;59,27;66,28;62,72;70,83;344,38;333,58;348,22;219,02;219,03;218,98;222,80;224,18;-17,62;49,98;33,02;41,50;885,46;16844,00;239976,00;2552283,00;11,38;11,82;11,99;12,50
15.08.2014 15:08:00;362,87;343,42;352,40;-31,87;33,05;41,08;2623,84;51822,00;772399,00;7943076,00;382,56;355,47;359,57;364,47;44,40;41,57;40,34;36,55;42,11;37,18;44,48;19,65;127,70;0,00;0,00;0,00;0,00;0,00;282,21;36,84;40,10;36,64;48,60;19,46;19,87;21,52;22,01;385,05;380,96;108,43;15,04;16,36;14,95;19,84;154,09;156,84;176,03;216,03;217,82;218,60;103,72;104,60;-11,01;49,97;31,00;36,97;970,67;16061,00;242159,00;2550337,00;8,85;9,04;8,55;10,41;127,70;0,00;0,00;0,00;0,00;0,00;392,26;61,34;67,26;35,07;91,52;32,43;33,35;18,54;45,37;391,87;380,96;153,48;23,66;25,95;13,51;35,29;215,04;220,68;240,88;217,90;219,32;219,88;144,22;146,41;-12,56;49,97;32,00;38,48;764,60;18917,00;290264,00;2840456,00;10,44;10,50;8,17;15,63;127,70;0,00;0,00;0,00;0,00;0,00;273,19;109,52;108,97;136,35;130,05;57,92;54,03;72,12;64,49;380,08;380,96;103,61;42,22;42,02;52,60;50,17;152,67;151,62;170,63;217,75;217,72;218,20;99,39;101,40;-9,64;49,97;33,05;41,08;888,43;16844,00;239976,00;2552283,00;21,50;19,92;28,75;25,07
15.08.2014 15:09:00;178,82;165,83;169,08;-28,16;33,02;41,00;2627,36;51822,00;772399,00;7943076,00;229,14;210,31;209,08;203,13;44,40;38,73;37,50;33,39;38,63;33,53;40,89;18,89;128,00;0,00;0,00;0,00;0,00;0,00;120,06;36,06;39,39;33,67;43,31;19,06;19,51;19,77;19,61;391,92;387,41;47,04;14,81;16,19;13,82;17,80;60,93;68,72;85,94;215,00;217,00;218,13;43,42;44,13;-9,59;49,98;31,00;36,35;971,64;16061,00;242159,00;2550337,00;11,17;11,44;10,43;12,58;128,00;0,00;0,00;0,00;0,00;0,00;229,77;36,99;39,01;29,39;38,83;19,55;19,33;15,53;19,23;398,73;387,41;91,61;14,38;15,17;11,42;15,09;119,08;130,80;149,70;217,00;218,80;219,78;85,18;86,47;-10,39;49,98;32,00;38,00;766,28;18917,00;290264,00;2840456,00;10,85;10,72;8,61;10,68;128,00;0,00;0,00;0,00;0,00;0,00;104,64;36,21;38,00;39,19;39,56;19,13;18,82;20,72;19,60;386,53;387,41;40,43;14,06;14,77;15,23;15,39;56,22;61,79;77,98;217,00;217,00;218,03;37,03;38,48;-8,64;49,98;33,03;41,00;889,32;16844,00;239976,00;2552283,00;10,61;10,44;11,49;10,88
15.08.2014 15:10:00;192,12;178,69;181,39;-27,34;33,00;41,00;2630,21;51822,00;772399,00;7943076,00;245,82;227,34;225,66;218,57;44,40;36,32;35,16;30,82;35,72;30,59;37,79;18,32;128,00;0,00;0,00;0,00;0,00;0,00;126,58;39,64;43,82;36,63;47,77;20,95;21,70;21,52;21,63;398,02;393,52;50,36;16,39;18,12;15,14;19,76;64,67;72,03;90,10;215,18;217,18;218,28;46,73;47,23;-9,01;49,98;31,00;36,65;972,37;16061,00;242159,00;2550337,00;11,48;11,89;10,61;12,96;128,00;0,00;0,00;0,00;0,00;0,00;239,86;39,57;42,21;27,43;40,60;20,91;20,91;14,49;20,12;404,90;393,52;97,14;15,51;16,55;10,74;15,92;127,97;139,91;158,38;217,00;218,95;219,88;90,27;91,80;-10,75;49,98;32,00;38,00;767,74;18917,00;290264,00;2840456,00;10,87;10,86;7,56;10,45;128,00;0,00;0,00;0,00;0,00;0,00;113,39;36,88;38,63;38,88;39,26;19,49;19,14;20,55;19,44;392,78;393,52;44,55;14,45;15,14;15,24;15,39;62,05;66,25;83,18;217,02;217,05;218,08;41,14;42,35;-8,32;49,98;33,00;41,00;889,97;16844,00;239976,00;2552283,00;10,13;9,95;10,69;10,12
15.08.2014 15:11:00;224,56;210,83;215,34;-40,01;31,37;39,93;2633,47;51822,00;772399,00;7943076,00;271,84;253,04;252,50;248,49;44,40;34,43;33,34;29,03;33,55;28,53;35,51;17,91;127,10;0,00;0,00;0,00;0,00;0,00;205,51;42,01;46,38;39,45;51,60;22,20;22,99;23,17;23,38;401,23;397,08;82,47;17,44;19,26;16,37;21,42;99,25;131,32;134,71;215,00;217,70;218,20;78,02;79,75;-18,37;49,98;30,20;36,15;973,39;16061,00;242159,00;2550337,00;10,86;11,24;10,19;12,50;127,10;0,00;0,00;0,00;0,00;0,00;325,16;43,75;47,74;24,76;49,02;23,12;23,65;13,07;24,29;408,45;397,08;132,92;17,24;18,82;9,75;19,32;172,58;205,44;204,49;217,00;218,92;219,83;124,63;127,55;-20,14;49,98;31,20;37,33;769,52;18917,00;290264,00;2840456,00;10,73;10,97;6,06;11,26;127,10;0,00;0,00;0,00;0,00;0,00;22,23;43,30;49,43;45,88;53,69;22,89;24,49;24,25;26,61;396,80;397,08;8,62;17,06;19,49;18,09;21,18;12,14;11,99;16,00;216,78;217,23;217,88;7,99;8,05;-0,77;49,98;33,00;39,93;890,48;16844,00;239976,00;2552283,00;10,63;11,39;11,28;12,40
15.08.2014 15:12:00;216,57;203,61;208,57;-43,04;31,00;38,02;2636,94;51822,00;772399,00;7943076,00;261,72;245,32;244,99;241,72;44,40;32,91;31,86;27,63;31,84;26,91;33,94;17,98;119,00;0,00;0,00;0,00;0,00;0,00;200,56;41,00;45,49;38,57;50,47;21,66;22,53;22,66;22,85;407,07;403,15;81,63;17,12;18,99;16,10;21,08;94,78;134,35;131,31;215,02;217,90;218,10;76,92;79,02;-19,91;49,99;30,00;35,92;974,70;16061,00;242159,00;2550337,00;10,97;11,41;10,32;12,66;119,00;0,00;0,00;0,00;0,00;0,00;326,10;42,74;45,91;24,48;45,67;22,59;22,75;12,93;22,64;414,52;403,15;135,17;16,98;18,24;9,71;18,15;173,86;212,47;205,09;217,00;219,00;219,98;126,64;129,55;-23,02;49,99;31,00;37,73;771,67;18917,00;290264,00;2840456,00;10,87;10,95;6,22;10,90;119,00;0,00;0,00;0,00;0,00;0,00;0,09;41,86;44,44;44,47;45,70;22,13;22,03;23,50;22,64;402,78;403,15;0,04;16,62;17,65;17,67;18,15;0,00;0,00;0,00;216,57;217,20;217,90;0,00;0,00;0,00;49,98;33,95;37,37;890,50;16844,00;239976,00;2552283,00;10,66;10,60;11,33;10,91
15.08.2014 15:13:00;225,98;212,81;216,76;-42,99;30,48;37,62;2640,36;51822,00;772399,00;7943076,00;261,09;252,82;252,26;247,83;44,40;31,37;30,35;26,31;30,40;25,57;32,31;17,81;119,00;0,00;0,00;0,00;0,00;0,00;212,02;46,94;50,76;40,99;53,67;24,81;25,16;24,07;24,31;406,53;402,02;86,19;19,58;21,19;17,10;22,40;100,83;140,68;137,53;215,00;217,98;218,22;81,55;83,19;-20,14;49,98;30,00;35,42;975,98;16061,00;242159,00;2550337,00;12,16;12,36;10,65;13,09;119,00;0,00;0,00;0,00;0,00;0,00;337,62;44,19;47,71;23,36;46,65;23,35;23,64;12,33;23,12;413,80;402,02;139,72;17,53;18,93;9,26;18,52;180,40;218,11;211,18;217,00;219,00;219,95;130,74;133,58;-23,15;49,98;31,00;37,62;773,80;18917,00;290264,00;2840456,00;10,93;11,06;5,77;10,83;119,00;0,00;0,00;0,00;0,00;0,00;0,06;42,31;45,12;44,66;46,05;22,36;22,35;23,61;22,82;401,88;402,02;0,02;16,78;17,90;17,72;18,27;0,00;0,00;0,00;216,63;217,27;218,02;0,00;0,00;0,00;49,98;34,23;35,45;890,50;16844,00;239976,00;2552283,00;10,47;10,47;11,07;10,70
15.08.2014 15:14:00;566,81;538,23;533,44;-56,16;32,20;37,82;2645,76;51822,00;772399,00;7943076,00;574,85;668,26;656,51;612,31;44,40;31,06;30,04;26,27;30,44;25,71;32,11;17,73;119,00;0,00;0,00;0,00;0,00;0,00;520,02;157,00;169,78;128,33;161,82;83,05;84,19;75,42;73,36;408,47;405,33;212,70;65,76;71,12;53,75;67,80;295,79;313,86;317,88;216,35;218,78;218,93;203,19;202,17;-22,95;49,98;30,00;35,43;978,12;16061,00;242159,00;2550337,00;18,90;19,15;14,48;16,95;119,00;0,00;0,00;0,00;0,00;0,00;642,53;123,59;124,29;22,68;101,39;65,37;61,62;11,98;50,27;415,68;405,33;267,33;49,29;49,56;9,01;40,44;370,75;389,72;390,19;218,30;220,45;220,52;251,06;252,75;-26,10;49,98;31,00;37,82;776,80;18917,00;290264,00;2840456,00;12,27;11,30;2,80;9,63;119,00;0,00;0,00;0,00;0,00;0,00;209,37;78,57;82,48;73,14;73,50;41,55;40,89;38,67;36,44;403,83;405,33;84,42;31,30;32,87;29,15;29,29;119,74;116,92;122,00;217,97;218,73;218,52;79,64;78,52;-5,84;49,98;34,75;34,92;890,70;16844,00;239976,00;2552283,00;7,96;7,93;7,59;7,30
15.08.2014 15:15:00;811,93;772,97;776,90;-63,35;33,02;38,17;2657,59;51822,00;772399,00;7943076,00;819,29;917,93;908,77;873,08;44,40;32,70;31,69;28,25;32,97;28,34;34,51;17,95;119,45;0,00;0,00;0,00;0,00;0,00;626,35;155,76;168,88;143,67;188,27;82,39;83,75;84,44;85,36;407,50;404,35;255,21;65,15;70,64;60,10;78,76;369,21;366,33;378,31;217,53;219,68;219,18;244,11;243,11;-20,34;49,97;30,00;36,03;982,06;16061,00;242159,00;2550337,00;11,34;11,53;10,44;12,83;119,45;0,00;0,00;0,00;0,00;0,00;748,56;161,88;174,92;22,68;177,09;85,63;86,74;11,98;87,81;414,62;404,35;310,39;64,44;69,63;9,00;70,50;440,37;440,95;454,68;219,37;221,00;220,93;290,99;293,88;-23,45;49,97;31,00;38,00;781,58;18917,00;290264,00;2840456,00;11,17;11,32;1,53;11,46;119,45;0,00;0,00;0,00;0,00;0,00;613,46;166,34;172,90;163,57;157,61;87,99;85,75;86,52;78,15;402,15;404,35;246,78;66,19;68,82;65,10;62,72;366,50;358,57;371,40;219,15;219,75;219,05;238,14;239,92;-19,36;49,97;33,02;37,82;893,75;16844,00;239976,00;2552283,00;11,49;11,22;11,38;10,31
15.08.2014 15:16:00;652,79;621,15;628,72;-55,17;32,45;39,48;2669,60;51822,00;772399,00;7943076,00;691,66;745,75;748,06;737,32;44,40;33,94;32,76;29,69;34,71;30,31;36,36;18,48;120,00;0,00;0,00;0,00;0,00;0,00;492,00;84,20;84,00;96,09;119,94;44,53;41,64;56,46;54,37;406,77;403,45;200,20;35,17;35,10;40,15;50,17;287,82;288,63;304,13;217,07;219,18;219,22;191,85;191,49;-17,83;49,98;30,00;36,40;985,78;16061,00;242159,00;2550337,00;7,68;7,72;9,01;10,69;120,00;0,00;0,00;0,00;0,00;0,00;620,87;121,26;137,50;22,52;160,31;64,14;68,18;11,89;79,49;414,05;403,45;257,19;48,25;54,74;8,93;63,75;364,17;367,50;382,94;219,07;220,78;220,83;241,73;244,76;-20,42;49,98;31,00;38,00;786,17;18917,00;290264,00;2840456,00;10,23;10,74;2,19;14,46;120,00;0,00;0,00;0,00;0,00;0,00;490,49;156,29;170,90;161,17;172,99;82,66;84,74;85,25;85,78;401,72;403,45;197,08;62,13;67,94;64,12;68,80;291,05;286,04;302,91;219,05;218,98;219,03;190,18;192,47;-16,69;49,98;33,00;39,48;897,45;16844,00;239976,00;2552283,00;15,91;16,44;15,78;16,32
15.08.2014 15:17:00;300,88;283,54;289,33;-22,86;32,97;40,00;2676,98;51822,00;772399,00;7943076,00;287,82;302,41;303,22;301,07;44,40;33,27;32,05;29,08;34,00;29,80;35,62;18,64;120,00;0,00;0,00;0,00;0,00;0,00;211,67;46,35;52,04;44,97;60,46;24,50;25,79;26,42;27,39;402,90;398,52;85,14;19,26;21,63;18,68;25,13;113,73;120,23;143,52;216,12;217,82;218,95;80,73;81,18;-8,17;49,97;30,00;36,27;987,98;16061,00;242159,00;2550337,00;9,97;10,49;9,66;12,18;120,00;0,00;0,00;0,00;0,00;0,00;331,94;51,93;57,47;21,76;59,98;27,45;28,48;11,49;29,73;410,08;398,52;136,01;20,50;22,69;8,58;23,68;185,73;193,42;217,64;217,97;219,28;220,08;127,33;129,00;-9,39;49,98;31,00;38,00;789,20;18917,00;290264,00;2840456,00;10,60;10,99;4,44;11,48;120,00;0,00;0,00;0,00;0,00;0,00;204,72;65,49;72,98;91,69;95,10;34,63;36,17;48,49;47,14;397,92;398,52;81,34;25,84;28,79;36,16;37,50;112,49;115,37;141,58;218,05;217,62;218,50;77,33;79,14;-7,45;49,98;33,00;40,00;899,65;16844,00;239976,00;2552283,00;13,26;13,86;18,30;17,89
